st,stateabbrv,statename,year,le_agg_q1_F,le_raceadj_q1_F,le_agg_q2_F,le_raceadj_q2_F,le_agg_q3_F,le_raceadj_q3_F,le_agg_q4_F,le_raceadj_q4_F,le_agg_q1_M,le_raceadj_q1_M,le_agg_q2_M,le_raceadj_q2_M,le_agg_q3_M,le_raceadj_q3_M,le_agg_q4_M,le_raceadj_q4_M,sd_le_agg_q1_F,sd_le_raceadj_q1_F,sd_le_agg_q2_F,sd_le_raceadj_q2_F,sd_le_agg_q3_F,sd_le_raceadj_q3_F,sd_le_agg_q4_F,sd_le_raceadj_q4_F,sd_le_agg_q1_M,sd_le_raceadj_q1_M,sd_le_agg_q2_M,sd_le_raceadj_q2_M,sd_le_agg_q3_M,sd_le_raceadj_q3_M,sd_le_agg_q4_M,sd_le_raceadj_q4_M,count_q1_F,count_q2_F,count_q3_F,count_q4_F,count_q1_M,count_q2_M,count_q3_M,count_q4_M
8,CO,Colorado,2003,81.683075,81.23027,84.848763,84.692764,86.918678,86.817551,88.500412,88.559311,78.516037,78.068764,81.59552,81.475159,86.043396,85.973549,85.889099,86.038086,.98658079,.97413117,1.0060509,.98935622,.94697064,.93716007,.94356698,.91638023,.69787365,.68860966,.84761,.83576173,.73584133,.72851872,1.0021546,.97306061,130688,164014,177764,208519,134361,158368,175911,205451
8,CO,Colorado,2004,83.8853,83.412643,88.051582,87.884613,85.077339,85.008774,89.742126,89.770363,78.359756,77.950745,81.859123,81.769875,84.846397,84.804703,86.564125,86.697853,.84782922,.84766316,.74292505,.74120188,1.1022555,1.0836916,.73273772,.71428114,.69527513,.68694377,.86636156,.85175818,.85887206,.84810388,.96178293,.93135113,135682,167533,181779,206310,139580,161691,178770,202138
8,CO,Colorado,2005,82.650543,82.213486,85.868805,85.724243,87.289406,87.1912,88.495354,88.570137,79.21981,78.79541,83.799637,83.684212,83.278633,83.276207,87.737747,87.845352,.92715675,.92187113,.96022987,.9494608,.94322425,.93385303,1.0382999,1.0080402,.6587761,.65407509,.7399174,.73164856,1.0356189,1.0179933,.82514644,.79749924,138808,170492,184209,206201,143521,164091,179298,201548
8,CO,Colorado,2006,83.506577,83.082466,86.296043,86.155281,87.053123,86.96862,89.44384,89.4963,79.605927,79.203667,82.998871,82.897377,84.953255,84.923904,88.391342,88.474327,.914801,.90897143,.86403888,.85275364,.93387705,.92043591,.88557041,.85995203,.69549257,.68810922,.78058994,.76733977,.86838794,.85640222,.66198218,.63876641,141121,171911,186112,210244,145554,165929,181038,205124
8,CO,Colorado,2007,85.180534,84.73732,85.813248,85.69146,87.56813,87.486069,89.307205,89.373085,78.005081,77.611183,83.582809,83.485298,85.484024,85.46389,88.470863,88.561623,.7582891,.76234967,.92802632,.91362166,.87765014,.86714458,.9084183,.88301867,.67470783,.66402584,.75153768,.74034762,.8354727,.82277793,.67132431,.64786905,142618,173677,190117,216279,147206,167639,185589,210460
8,CO,Colorado,2008,84.616394,84.166847,85.259201,85.124001,89.33474,89.238861,89.958771,90.00708,78.705963,78.314789,82.545288,82.462029,85.350685,85.332504,88.29911,88.394028,.71574062,.71626455,.87505412,.85817593,.62922716,.62493157,.73432189,.71128529,.6137253,.60104084,.77670074,.76483405,.79008943,.7769227,.64531207,.6220054,143755,175616,193398,222013,148539,169512,188414,215778
8,CO,Colorado,2009,82.005104,81.567238,86.558525,86.426842,88.236282,88.139488,89.909363,89.947083,78.206757,77.830917,81.938217,81.882202,86.001389,85.969879,87.501175,87.641243,.82624185,.81562197,.79180157,.7819261,.67585611,.66906482,.67071158,.65151596,.62700093,.61923331,.76711768,.75320113,.69476229,.68440157,.74969774,.72176909,143685,177537,200498,231892,148731,172412,195424,224581
8,CO,Colorado,2010,82.709801,82.314117,85.363876,85.271416,86.531189,86.48587,89.723473,89.778137,78.627998,78.260796,83.378853,83.293152,84.894585,84.885933,87.164055,87.328278,.86278772,.85444778,.95400614,.93427795,.97052211,.95286065,.74463552,.72054756,.65679163,.64602065,.70673311,.69497555,.80018276,.78596592,.86906272,.83727235,145783,179732,201643,230811,150108,174257,196707,223529
8,CO,Colorado,2011,84.255859,83.844322,84.594086,84.506752,88.840813,88.76149,90.122597,90.167465,77.386154,77.03878,83.230797,83.13858,85.838844,85.809273,88.372063,88.480865,.80576581,.80414641,.94548839,.92514813,.70769054,.69782937,.69718188,.67452317,.65049011,.63876402,.68917525,.67848957,.69883329,.68802971,.69273889,.66557419,146505,178849,201570,228201,150521,172636,195062,220361
8,CO,Colorado,2012,84.702888,84.26284,86.095497,85.979225,88.194992,88.114006,88.847977,88.929573,79.334152,78.925926,81.855209,81.796379,85.675995,85.646561,87.607277,87.747681,.747334,.74205577,.86079431,.84668702,.79072398,.77751178,.89456242,.86635619,.63746315,.63116056,.7920469,.77637058,.77102882,.75597465,.77208728,.74237007,146168,178817,202223,228696,151244,172538,194824,220764
8,CO,Colorado,2013,83.907166,83.444244,87.25705,87.12635,86.213966,86.18689,90.139397,90.177483,79.917671,79.485748,83.223579,83.124603,86.541626,86.493515,87.944229,88.071335,.71688598,.71125084,.74441236,.73376453,1.1098783,1.0881909,.65293038,.6328221,.58864009,.58474171,.71614867,.70181918,.69099128,.68068653,.76741773,.73717707,148901,179094,201481,228592,158043,174280,195261,220382
8,CO,Colorado,2014,85.410828,84.958305,85.484634,85.380554,88.62149,88.542908,91.014206,91.026955,79.101662,78.676788,83.723495,83.605995,85.85289,85.819466,89.066681,89.147545,.6841557,.68186647,.98517257,.96122438,.85532665,.84322971,.54426885,.52769357,.61462235,.6057483,.73539704,.72303528,.77642262,.76226562,.61753374,.59333408,148951,172116,190689,218424,155229,168904,187107,211564
9,CT,Connecticut,2001,80.94297,81.005409,81.691864,81.94268,83.86779,84.14106,87.33091,87.519936,77.148544,77.22036,80.647629,80.866043,81.749893,82.061852,86.715523,86.903297,1.2256945,1.1980982,1.3572518,1.3183509,1.1652158,1.1273515,.97390616,.9387098,1.0046359,.98812586,.96112239,.93692398,1.1166962,1.0878448,.78701115,.75803536,77691,108895,138728,205612,75422,99856,133183,199077
9,CT,Connecticut,2002,81.436821,81.479034,84.266693,84.436806,82.555008,82.874443,86.818008,87.024948,77.608551,77.650772,80.643608,80.860565,83.045403,83.312798,84.522209,84.804237,1.2438334,1.2119616,1.1610882,1.1280769,1.2530501,1.2152889,1.0761993,1.036696,.87328255,.8584429,.98209429,.96020931,1.0100882,.97866118,1.0449896,1.0113384,80440,111754,141263,208404,76907,102479,136252,202218
9,CT,Connecticut,2003,81.505478,81.50296,81.816185,82.052544,84.323006,84.584549,87.858055,88.017792,75.615677,75.681252,77.684044,77.96199,81.402046,81.71936,84.541901,84.820229,1.0366977,1.0169665,1.2797754,1.2422267,1.3024127,1.2593911,.98508841,.95229715,.87890714,.86359209,.96586758,.95031071,1.0011175,.97592312,1.0309693,.99955493,83311,113816,143450,213034,79305,104752,137776,206847
9,CT,Connecticut,2004,81.786491,81.761169,85.124908,85.245399,84.051956,84.309563,87.330452,87.501198,76.83268,76.864906,79.480598,79.7174,82.257278,82.552437,85.639908,85.881767,1.1070166,1.0844313,1.1015711,1.0724661,1.3513134,1.3069017,1.0232276,.98817211,.86708522,.84767264,.94184375,.92134494,1.0309663,1.0036525,.93427175,.90203196,85004,116094,146398,215371,81413,107216,139617,208382
9,CT,Connecticut,2005,82.453827,82.410248,84.556854,84.690269,85.419563,85.626778,87.991119,88.140907,75.673012,75.703751,79.687248,79.919144,84.306053,84.537605,86.34507,86.564857,1.1838721,1.1619192,1.2103424,1.1766601,1.1839784,1.1445942,1.0689232,1.0327353,.85287195,.83817506,1.0394176,1.019509,.91099781,.88039392,.95260185,.91628611,87096,117105,147511,216986,83190,107459,141207,209378
9,CT,Connecticut,2006,81.923622,81.866821,85.088165,85.195053,87.537292,87.665215,87.190926,87.357216,76.853058,76.838417,81.660522,81.838036,83.376175,83.646454,85.933228,86.168587,1.2310402,1.205853,1.1504667,1.1207321,.98153633,.950607,1.0725381,1.0393109,.85564005,.8388226,.9725287,.94947046,1.0688355,1.0379328,1.0033034,.96888059,89724,118243,148950,219145,85367,108745,142561,210654
9,CT,Connecticut,2007,83.114227,83.018044,85.466408,85.566696,85.214874,85.410004,87.240791,87.405281,78.10685,78.061836,81.564522,81.737762,85.373169,85.571335,86.513329,86.723686,1.0804834,1.0659118,1.2400571,1.207292,1.1735569,1.1338532,1.119231,1.0819165,.92309541,.90712851,.9427247,.91923118,.91987067,.88721758,.91864491,.88420242,89814,118864,149075,218169,86165,109323,142400,209072
9,CT,Connecticut,2008,85.246117,85.10582,86.135559,86.201149,87.74176,87.8536,87.363533,87.519936,76.864166,76.817177,81.503372,81.673088,83.806183,84.054657,86.778793,86.975136,.93060726,.9230203,1.0475718,1.0235941,.93071777,.9001506,1.0979968,1.0609272,.86290604,.85171938,.97268659,.94857877,1.0358744,1.0024266,.8794663,.84620297,90824,120154,150845,218844,87705,110416,143047,208656
9,CT,Connecticut,2009,81.70945,81.605034,85.062241,85.159485,86.212059,86.380898,89.048149,89.155403,77.310555,77.252243,82.004677,82.155853,84.295494,84.522911,85.693825,85.943161,1.0318793,1.0175353,1.0919933,1.0628933,1.1229768,1.0844388,.92313647,.89318997,.88281476,.86333555,.94605011,.92117131,.95416063,.92177916,.9693597,.93505639,92122,120475,151879,223809,88461,110448,144055,212726
9,CT,Connecticut,2010,85.253365,85.106667,85.831985,85.909409,88.613815,88.697815,87.827171,87.97847,76.718468,76.66993,80.681938,80.869904,80.945534,81.27253,87.522263,87.697319,.96285331,.95921087,1.1055548,1.0757389,.78822225,.76376051,1.183651,1.1442968,.90414536,.89016122,.97646916,.95382869,1.0572952,1.0353034,.79220992,.75871968,91758,120645,151337,222839,88589,110589,142345,211911
9,CT,Connecticut,2011,84.850395,84.694168,84.409599,84.525398,88.909698,88.999237,90.06852,90.138054,77.31662,77.251747,80.959213,81.140038,83.099266,83.372726,86.903809,87.117058,.89605814,.88695323,1.1952071,1.1587392,.88868272,.86030537,.76375771,.74031633,.89261752,.87863797,.96086568,.93534291,1.0334511,1.0007595,.967668,.92779773,92758,119263,150567,220376,89970,109304,140609,208545
9,CT,Connecticut,2012,84.051323,83.889893,84.986382,85.068924,85.495064,85.685684,89.291977,89.374008,78.450577,78.336044,81.68969,81.846016,85.862007,86.025307,87.651337,87.83284,1.0312661,1.0163591,1.1437558,1.1148114,1.2859315,1.2470328,.87302548,.84811902,.86535269,.85521448,.96867889,.94453275,.74088633,.71266657,.80991119,.77529335,92846,120561,149471,218773,90023,110203,139137,207340
9,CT,Connecticut,2013,84.223984,84.057701,87.162064,87.18924,88.942856,89.001526,89.132263,89.228958,76.991837,76.913254,80.819901,81.001526,84.089409,84.34127,86.936569,87.15905,1.052276,1.0390643,.91783619,.899665,.74333435,.72054905,1.0054797,.97517222,.89279491,.8779043,.98659033,.96151209,.99397123,.95705372,.93965119,.89814258,93770,118209,147052,215631,91267,107989,136848,203704
9,CT,Connecticut,2014,82.709442,82.573288,85.930115,85.995842,88.546051,88.6325,89.080574,89.169571,78.785828,78.672501,82.889992,83.031815,86.499565,86.671486,87.271461,87.495453,1.2223122,1.1995261,1.1930416,1.1604192,.92782599,.89917761,.93965924,.90881801,.85520583,.84446841,.97063732,.94229895,.83238083,.79629886,.95065987,.90686756,94034,113037,141176,203028,90439,103623,129383,192849
10,DE,Delaware,2001,75.904274,76.511696,82.877274,83.273232,84.584122,85.007881,85.358276,85.41584,71.846306,72.511131,78.413597,78.948677,78.432518,79.029129,82.432526,82.636406,1.6890392,1.6599272,2.1728926,2.1106107,2.0575821,1.9778066,2.6285028,2.5810592,1.3213075,1.3380718,1.8047833,1.773345,1.9785327,1.967235,2.4679627,2.4254174,23869,28251,30411,34386,21447,25421,29673,33159
10,DE,Delaware,2002,79.072945,79.577477,85.697769,86.019356,82.975403,83.475464,78.549271,78.762444,73.857445,74.553047,81.766403,82.21299,84.942467,85.344116,83.546707,83.728973,2.0441594,2.0080259,1.7955414,1.7401564,2.7442989,2.6707289,2.7268348,2.7027063,1.4593832,1.4575586,1.6475024,1.6054221,1.6905897,1.6231197,2.1529865,2.1058476,24929,29828,31750,34648,22354,26763,30853,33085
10,DE,Delaware,2003,83.214394,83.664909,86.000343,86.317238,88.254097,88.541298,90.073082,90.090569,73.614113,74.347603,78.024605,78.542435,82.109322,82.620522,86.123001,86.2565,1.7717191,1.7408185,1.862218,1.8058591,1.6248914,1.548668,1.6897923,1.6746448,1.3766223,1.3710165,1.7565744,1.7337478,1.7864082,1.7305764,2.0753877,2.0320179,25653,30816,32650,35405,23158,27878,31452,33908
10,DE,Delaware,2004,81.786476,82.255592,84.158562,84.527145,86.647308,87.008904,90.022423,90.027962,75.679398,76.36235,79.93499,80.413651,81.104889,81.639,84.238708,84.401367,1.8044229,1.770888,2.0859892,2.0277574,2.2057955,2.1152501,1.6163025,1.6094016,1.4795511,1.46615,1.7096928,1.6749787,2.1478441,2.1008551,2.4734604,2.4283128,26552,31445,33457,36513,23804,28389,32145,34726
10,DE,Delaware,2005,80.266113,80.754768,85.347069,85.684349,89.143326,89.385834,84.623138,84.679459,75.964401,76.623871,75.203598,75.739189,81.279396,81.821671,86.499535,86.614754,1.9166465,1.8781567,1.768328,1.7149509,1.3157045,1.2544764,2.8061008,2.7515998,1.544217,1.530952,1.4537671,1.4628098,2.0822551,2.0372257,1.8198171,1.7834156,26929,32406,34101,37295,24167,28873,32711,35647
10,DE,Delaware,2006,83.816437,84.247826,82.865814,83.272881,85.980186,86.370056,86.04171,86.066292,73.807793,74.49926,80.46772,80.930313,82.261696,82.774834,87.572495,87.667297,1.5829365,1.555979,2.1768246,2.1147594,1.9742337,1.8896441,2.6905789,2.6469655,1.3951091,1.3922367,1.8087285,1.7719002,1.8199235,1.758724,1.6751803,1.6416115,27619,33174,34919,37501,24636,29877,33180,35956
10,DE,Delaware,2007,85.376892,85.805763,86.591644,86.896179,86.337967,86.721848,86.685905,86.695396,74.420891,75.085358,76.834251,77.382416,83.542557,84.015762,87.559601,87.656097,1.3098166,1.2873122,1.6708094,1.6182487,2.0870337,1.9995003,2.6156368,2.5728986,1.4543388,1.4537412,1.5839807,1.5747266,1.9306561,1.8662385,1.619602,1.5861629,28139,34011,35530,37738,25287,30180,33923,35894
10,DE,Delaware,2008,82.237167,82.749359,82.348419,82.797424,83.541901,84.048317,91.214828,91.209084,75.615997,76.320183,83.904503,84.284157,83.175995,83.657715,83.890411,84.056137,1.5688472,1.5416809,2.005646,1.9506564,2.2466187,2.1699991,1.1146483,1.1163939,1.3576695,1.346043,1.3589846,1.3204319,1.7854301,1.7203056,2.2879186,2.2428513,28765,34600,36377,38031,25820,30485,34597,36114
10,DE,Delaware,2009,80.305206,80.85997,84.755333,85.137932,86.684746,87.058884,91.484474,91.474556,75.022675,75.716995,82.493736,82.933998,85.172333,85.567207,84.599396,84.749397,1.72455,1.6878142,1.6879551,1.6367807,1.6840419,1.6091883,1.0524354,1.0580257,1.3248671,1.3181186,1.3464543,1.3095889,1.1621696,1.1062839,2.2039866,2.1616433,29142,35509,37467,38424,26646,30941,35501,36160
10,DE,Delaware,2010,83.582291,84.083038,85.727043,86.094093,85.571983,86.011757,87.695328,87.68782,75.466995,76.18544,81.132278,81.607582,84.050011,84.515968,88.188217,88.273026,1.4396664,1.4057205,1.5400671,1.4856166,2.0771275,1.9896191,2.2482109,2.2268455,1.3363969,1.3281778,1.6691207,1.6308906,1.5179919,1.4540979,1.5057024,1.4723414,29613,35782,37312,37669,27122,31329,35191,35475
10,DE,Delaware,2011,84.501183,84.975029,85.788269,86.145126,85.911263,86.335365,88.00898,87.989937,75.725662,76.425934,81.935745,82.396477,82.939713,83.465004,88.126396,88.215446,1.4580517,1.4221121,1.8469152,1.781921,1.9722754,1.8883864,2.4847531,2.4595194,1.345717,1.3371705,1.5176542,1.4740286,1.8551694,1.7938831,1.6965746,1.658587,28867,35485,37081,37939,27125,30687,34342,35908
10,DE,Delaware,2012,81.856918,82.446404,85.187042,85.597282,86.284714,86.707214,86.090668,86.097481,74.585098,75.277336,80.018265,80.546707,86.270737,86.645416,87.971741,88.065826,1.5338244,1.4982203,1.4761769,1.4217982,1.8637178,1.7761048,2.8641851,2.8168967,1.3529607,1.3538339,1.5333915,1.4963968,1.3350774,1.265383,1.7752229,1.7346356,29457,35927,37145,37133,27357,31421,34208,34860
10,DE,Delaware,2013,81.08197,81.704536,83.391022,83.892105,85.016449,85.525345,88.233704,88.231956,73.276299,74.017609,79.338699,79.903534,83.534027,84.069305,83.150055,83.363487,1.7580596,1.7156599,1.9196219,1.8494923,2.2634716,2.1691859,2.3058896,2.2787061,1.1728048,1.1864201,1.5919309,1.5583611,1.7579601,1.6861013,2.3338692,2.2881925,29574,35689,36911,36594,28021,31343,33727,34361
10,DE,Delaware,2014,81.201813,81.843163,82.480461,83.023895,87.968536,88.33091,89.912552,89.89872,75.166504,75.846138,82.294617,82.770462,83.972176,84.493889,87.93895,88.051414,1.7109456,1.6650199,2.3587275,2.289423,1.7536043,1.660868,1.84166,1.8307064,1.41678,1.419062,1.6951165,1.6457272,1.9600433,1.8797055,2.3724837,2.3188629,29043,34224,35563,36113,27901,29984,32155,33102
11,DC,District Of Columbia,2001,78.145111,79.829727,82.197617,83.539894,84.674484,85.76458,88.364723,88.779457,71.788651,73.867157,75.189926,76.946274,81.318893,82.565979,86.293396,86.824341,2.0273099,2.0176334,2.5545955,2.4754734,2.9382761,2.7880247,2.84339,2.7170718,1.306962,1.3616961,2.0167196,2.0547404,3.0389745,2.9392753,2.174788,2.0626748,22411,20866,14252,18572,24627,15953,10753,17502
11,DC,District Of Columbia,2002,80.577751,82.230896,81.782867,83.127289,81.419762,82.649567,86.904091,87.371826,75.294273,77.550026,75.21154,76.907425,82.048706,83.241714,85.413116,85.972038,1.9103492,1.8801343,2.531534,2.4528737,2.8979092,2.8231339,2.8606579,2.7563913,1.3723713,1.3842511,2.025383,2.0684223,3.0464787,2.9456706,2.8311853,2.721308,23520,20850,14193,18955,25390,16142,10811,18116
