state,year,quartile,gender,life_expectancy
ia,2004,3,male,83.791519
ia,2005,3,male,84.429718
ia,2006,3,male,82.926147
ia,2007,3,male,83.337105
ia,2008,3,male,85.138908
ia,2009,3,male,84.522163
ia,2010,3,male,84.791138
ia,2011,3,male,86.838974
ia,2012,3,male,84.971115
ia,2013,3,male,83.930038
ia,2014,3,male,84.701317
ks,2001,3,male,84.770691
ks,2002,3,male,82.849274
ks,2003,3,male,81.955414
ks,2004,3,male,83.376694
ks,2005,3,male,83.912979
ks,2006,3,male,83.417015
ks,2007,3,male,82.662209
ks,2008,3,male,82.721024
ks,2009,3,male,82.205795
ks,2010,3,male,82.789505
ks,2011,3,male,83.524986
ks,2012,3,male,82.477745
ks,2013,3,male,84.422447
ks,2014,3,male,85.648155
ky,2001,3,male,81.627892
ky,2002,3,male,82.876747
ky,2003,3,male,80.597305
ky,2004,3,male,84.366905
ky,2005,3,male,83.468521
ky,2006,3,male,85.442169
ky,2007,3,male,83.940994
ky,2008,3,male,84.615089
ky,2009,3,male,84.541931
ky,2010,3,male,85.127907
ky,2011,3,male,84.705803
ky,2012,3,male,83.698959
ky,2013,3,male,83.723198
ky,2014,3,male,84.351547
la,2001,3,male,81.972549
la,2002,3,male,81.134583
la,2003,3,male,81.829247
la,2004,3,male,83.185951
la,2005,3,male,82.111885
la,2006,3,male,83.430832
la,2007,3,male,85.2677
la,2008,3,male,84.578621
la,2009,3,male,84.48172
la,2010,3,male,84.037437
la,2011,3,male,85.096504
la,2012,3,male,83.668213
la,2013,3,male,84.950478
la,2014,3,male,83.973587
me,2001,3,male,83.974892
me,2002,3,male,83.529755
me,2003,3,male,82.092194
me,2004,3,male,87.090424
me,2005,3,male,83.73246
me,2006,3,male,81.570297
me,2007,3,male,84.450752
me,2008,3,male,86.395401
me,2009,3,male,86.776955
me,2010,3,male,84.254433
me,2011,3,male,81.599319
me,2012,3,male,84.52755
me,2013,3,male,86.769173
me,2014,3,male,82.755211
md,2001,3,male,81.776237
md,2002,3,male,82.702477
md,2003,3,male,82.029541
md,2004,3,male,82.490799
md,2005,3,male,82.448822
md,2006,3,male,80.544678
md,2007,3,male,82.365631
md,2008,3,male,83.180595
md,2009,3,male,80.840645
md,2010,3,male,82.055161
md,2011,3,male,81.825958
md,2012,3,male,82.725037
md,2013,3,male,82.179512
md,2014,3,male,83.34938
ma,2001,3,male,82.242233
ma,2002,3,male,81.056976
ma,2003,3,male,82.758415
ma,2004,3,male,83.213928
ma,2005,3,male,82.220772
ma,2006,3,male,82.965263
ma,2007,3,male,83.859085
ma,2008,3,male,83.086967
ma,2009,3,male,84.828033
ma,2010,3,male,84.03167
ma,2011,3,male,83.605087
ma,2012,3,male,84.73999
ma,2013,3,male,84.266861
ma,2014,3,male,85.63282
mi,2001,3,male,81.170097
mi,2002,3,male,82.137398
mi,2003,3,male,81.602943
mi,2004,3,male,83.559021
mi,2005,3,male,83.635178
mi,2006,3,male,82.917999
mi,2007,3,male,83.391312
mi,2008,3,male,84.142311
mi,2009,3,male,82.799263
mi,2010,3,male,82.895615
mi,2011,3,male,85.055817
mi,2012,3,male,84.980209
mi,2013,3,male,86.125
mi,2014,3,male,85.203728
mn,2001,3,male,83.989784
mn,2002,3,male,81.980087
mn,2003,3,male,83.596725
mn,2004,3,male,84.647797
mn,2005,3,male,84.43454
mn,2006,3,male,85.466927
mn,2007,3,male,85.127174
mn,2008,3,male,85.213303
mn,2009,3,male,86.759727
mn,2010,3,male,84.82193
mn,2011,3,male,85.095825
mn,2012,3,male,86.397362
mn,2013,3,male,87.721207
mn,2014,3,male,86.436218
ms,2001,3,male,81.706314
ms,2002,3,male,82.413597
ms,2003,3,male,81.968163
ms,2004,3,male,82.860138
ms,2005,3,male,82.129112
ms,2006,3,male,84.332344
ms,2007,3,male,84.078613
ms,2008,3,male,83.315567
ms,2009,3,male,84.618622
ms,2010,3,male,83.682526
ms,2011,3,male,82.922028
ms,2012,3,male,82.016685
ms,2013,3,male,82.449944
ms,2014,3,male,81.865089
mo,2001,3,male,82.527504
mo,2002,3,male,81.260437
mo,2003,3,male,81.744469
mo,2004,3,male,83.038948
mo,2005,3,male,83.385841
mo,2006,3,male,83.713295
mo,2007,3,male,83.844452
mo,2008,3,male,83.30484
mo,2009,3,male,83.747437
mo,2010,3,male,84.632172
mo,2011,3,male,83.592438
mo,2012,3,male,84.781471
mo,2013,3,male,83.38118
mo,2014,3,male,84.066193
mt,2001,3,male,79.100838
mt,2002,3,male,85.117767
mt,2003,3,male,87.019226
mt,2004,3,male,85.717812
mt,2005,3,male,85.952522
mt,2006,3,male,86.690117
mt,2007,3,male,86.911613
mt,2008,3,male,88.689827
mt,2009,3,male,87.519234
mt,2010,3,male,85.893967
mt,2011,3,male,87.811646
mt,2012,3,male,86.0467
mt,2013,3,male,88.264885
mt,2014,3,male,84.838326
ne,2001,3,male,79.320007
ne,2002,3,male,81.969955
ne,2003,3,male,83.970848
ne,2004,3,male,81.6866
ne,2005,3,male,80.066803
ne,2006,3,male,85.707718
ne,2007,3,male,87.016777
ne,2008,3,male,83.889839
ne,2009,3,male,84.55986
ne,2010,3,male,82.821625
ne,2011,3,male,84.584602
ne,2012,3,male,85.054291
ne,2013,3,male,84.621773
ne,2014,3,male,84.948219
nv,2001,3,male,83.8367
nv,2002,3,male,82.761032
nv,2003,3,male,78.60038
nv,2004,3,male,82.154503
nv,2005,3,male,79.644997
nv,2006,3,male,83.344742
nv,2007,3,male,82.586952
nv,2008,3,male,81.859322
nv,2009,3,male,82.936584
nv,2010,3,male,83.045143
nv,2011,3,male,82.414421
nv,2012,3,male,84.383926
nv,2013,3,male,85.708397
nv,2014,3,male,85.395325
nh,2001,3,male,80.016655
nh,2002,3,male,83.940643
nh,2003,3,male,81.727127
nh,2004,3,male,81.18692
nh,2005,3,male,84.682243
nh,2006,3,male,84.721558
nh,2007,3,male,83.799622
nh,2008,3,male,83.693581
nh,2009,3,male,82.909561
nh,2010,3,male,85.775444
nh,2011,3,male,82.92643
nh,2012,3,male,85.211487
nh,2013,3,male,83.051247
nh,2014,3,male,85.257324
nj,2001,3,male,81.360611
nj,2002,3,male,82.62516
nj,2003,3,male,81.918213
nj,2004,3,male,82.059052
nj,2005,3,male,81.581177
nj,2006,3,male,82.384766
nj,2007,3,male,82.878052
nj,2008,3,male,82.528053
nj,2009,3,male,82.785118
nj,2010,3,male,82.676239
nj,2011,3,male,82.881523
nj,2012,3,male,83.715958
nj,2013,3,male,84.512062
nj,2014,3,male,83.363907
nm,2001,3,male,86.649918
nm,2002,3,male,83.354614
nm,2003,3,male,85.432625
nm,2004,3,male,81.776184
nm,2005,3,male,84.127052
nm,2006,3,male,84.544037
nm,2007,3,male,85.305389
nm,2008,3,male,86.747803
nm,2009,3,male,83.043755
nm,2010,3,male,84.490738
nm,2011,3,male,86.583603
nm,2012,3,male,84.091347
nm,2013,3,male,86.76506
nm,2014,3,male,86.711205
ny,2001,3,male,83.223175
ny,2002,3,male,81.925919
ny,2003,3,male,82.365768
ny,2004,3,male,82.085289
ny,2005,3,male,82.486031
ny,2006,3,male,82.270386
ny,2007,3,male,83.667801
ny,2008,3,male,83.272156
ny,2009,3,male,83.673424
ny,2010,3,male,84.504753
ny,2011,3,male,84.201973
ny,2012,3,male,83.453293
ny,2013,3,male,83.583397
ny,2014,3,male,85.157806
nc,2001,3,male,81.843872
nc,2002,3,male,82.867714
nc,2003,3,male,83.313019
nc,2004,3,male,82.732407
nc,2005,3,male,81.682594
nc,2006,3,male,83.819893
nc,2007,3,male,83.75441
nc,2008,3,male,82.609406
nc,2009,3,male,84.305557
nc,2010,3,male,84.074348
nc,2011,3,male,83.322578
nc,2012,3,male,83.426033
nc,2013,3,male,84.084427
nc,2014,3,male,83.536514
nd,2001,3,male,79.69384
nd,2002,3,male,85.273949
nd,2003,3,male,85.5467
nd,2004,3,male,86.118462
nd,2005,3,male,80.237061
nd,2006,3,male,86.512657
nd,2007,3,male,85.9692
nd,2008,3,male,79.66008
nd,2009,3,male,86.925613
nd,2010,3,male,88.997803
nd,2011,3,male,86.728691
nd,2012,3,male,84.668121
nd,2013,3,male,85.531891
nd,2014,3,male,88.962128
oh,2001,3,male,81.769058
oh,2002,3,male,82.404327
oh,2003,3,male,81.553886
oh,2004,3,male,82.994843
oh,2005,3,male,83.910484
oh,2006,3,male,84.234406
oh,2007,3,male,82.579391
oh,2008,3,male,83.913094
oh,2009,3,male,84.151222
oh,2010,3,male,83.856003
oh,2011,3,male,85.026329
oh,2012,3,male,84.371605
oh,2013,3,male,84.451653
oh,2014,3,male,84.171188
ok,2001,3,male,80.861588
ok,2002,3,male,81.767929
ok,2003,3,male,80.974358
ok,2004,3,male,82.259438
ok,2005,3,male,82.906616
ok,2006,3,male,80.948242
ok,2007,3,male,82.954308
ok,2008,3,male,83.176071
ok,2009,3,male,82.78141
ok,2010,3,male,82.408302
ok,2011,3,male,81.906914
ok,2012,3,male,84.256264
ok,2013,3,male,84.320595
ok,2014,3,male,85.390221
or,2001,3,male,81.903137
or,2002,3,male,81.615715
or,2003,3,male,82.367256
or,2004,3,male,83.437561
or,2005,3,male,84.944244
or,2006,3,male,84.791222
or,2007,3,male,85.884308
or,2008,3,male,83.884804
or,2009,3,male,84.897949
or,2010,3,male,86.01268
or,2011,3,male,85.722221
or,2012,3,male,87.01963
or,2013,3,male,85.965096
or,2014,3,male,86.714378
pa,2001,3,male,81.816605
pa,2002,3,male,82.289864
pa,2003,3,male,82.102554
pa,2004,3,male,82.578987
pa,2005,3,male,83.551125
pa,2006,3,male,83.655853
pa,2007,3,male,83.982224
pa,2008,3,male,83.586769
pa,2009,3,male,84.618805
pa,2010,3,male,83.638947
pa,2011,3,male,83.67131
pa,2012,3,male,84.019897
pa,2013,3,male,84.255188
pa,2014,3,male,84.978203
ri,2001,3,male,88.666351
ri,2002,3,male,82.574181
ri,2003,3,male,85.602203
ri,2004,3,male,80.754318
ri,2005,3,male,83.274582
ri,2006,3,male,85.56131
ri,2007,3,male,82.623299
ri,2008,3,male,84.566605
ri,2009,3,male,84.246368
ri,2010,3,male,86.829826
ri,2011,3,male,82.803551
ri,2012,3,male,87.469269
ri,2013,3,male,85.074272
ri,2014,3,male,85.362129
sc,2001,3,male,81.826355
sc,2002,3,male,81.337379
sc,2003,3,male,80.140152
sc,2004,3,male,82.915161
sc,2005,3,male,83.497742
sc,2006,3,male,84.076271
sc,2007,3,male,84.035599
sc,2008,3,male,82.904526
sc,2009,3,male,82.501076
sc,2010,3,male,83.720825
sc,2011,3,male,84.788734
sc,2012,3,male,84.372566
sc,2013,3,male,85.668053
sc,2014,3,male,84.814362
sd,2001,3,male,82.866379
sd,2002,3,male,85.781372
sd,2003,3,male,84.100639
sd,2004,3,male,84.874168
sd,2005,3,male,85.178246
sd,2006,3,male,83.441971
sd,2007,3,male,84.083153
sd,2008,3,male,85.731125
sd,2009,3,male,90.210876
sd,2010,3,male,85.556557
sd,2011,3,male,84.610603
sd,2012,3,male,85.291618
sd,2013,3,male,84.855553
sd,2014,3,male,87.022644
tn,2001,3,male,82.090805
tn,2002,3,male,83.258842
tn,2003,3,male,81.530266
tn,2004,3,male,82.173325
tn,2005,3,male,82.016182
tn,2006,3,male,82.746445
tn,2007,3,male,83.78875
tn,2008,3,male,84.550598
tn,2009,3,male,83.539734
tn,2010,3,male,84.362923
tn,2011,3,male,83.446686
tn,2012,3,male,84.054848
tn,2013,3,male,82.366814
tn,2014,3,male,84.758171
tx,2001,3,male,80.922821
tx,2002,3,male,82.095016
tx,2003,3,male,82.436195
tx,2004,3,male,81.941826
tx,2005,3,male,83.070114
tx,2006,3,male,82.186264
tx,2007,3,male,83.853409
tx,2008,3,male,83.67907
tx,2009,3,male,83.893974
tx,2010,3,male,83.109123
tx,2011,3,male,83.115036
tx,2012,3,male,83.026924
tx,2013,3,male,83.154945
tx,2014,3,male,83.552277
ut,2001,3,male,87.041985
ut,2002,3,male,85.348572
ut,2003,3,male,83.389229
ut,2004,3,male,84.1996
ut,2005,3,male,86.601868
ut,2006,3,male,85.097435
ut,2007,3,male,86.44413
ut,2008,3,male,88.163239
ut,2009,3,male,87.532204
ut,2010,3,male,84.534409
ut,2011,3,male,85.828537
ut,2012,3,male,86.35154
ut,2013,3,male,84.536522
ut,2014,3,male,87.388145
vt,2001,3,male,88.481125
vt,2002,3,male,83.524345
vt,2003,3,male,86.261162
vt,2004,3,male,87.316513
vt,2005,3,male,83.335045
vt,2006,3,male,87.181572
vt,2007,3,male,85.437294
vt,2008,3,male,83.843781
vt,2009,3,male,88.831161
vt,2010,3,male,84.774117
vt,2011,3,male,87.675148
vt,2012,3,male,85.132935
vt,2013,3,male,88.68219
vt,2014,3,male,86.406303
va,2001,3,male,82.082207
va,2002,3,male,81.79493
va,2003,3,male,81.965996
va,2004,3,male,81.648743
va,2005,3,male,82.287766
va,2006,3,male,83.568939
va,2007,3,male,83.754845
va,2008,3,male,82.590874
va,2009,3,male,83.311676
va,2010,3,male,84.616882
va,2011,3,male,83.18074
va,2012,3,male,82.201515
va,2013,3,male,82.762123
va,2014,3,male,84.483131
wa,2001,3,male,83.405746
wa,2002,3,male,81.398773
wa,2003,3,male,82.920822
wa,2004,3,male,83.788109
wa,2005,3,male,83.869507
wa,2006,3,male,84.093834
wa,2007,3,male,85.335991
wa,2008,3,male,84.986984
wa,2009,3,male,84.950668
wa,2010,3,male,84.67701
wa,2011,3,male,85.386154
wa,2012,3,male,84.885216
wa,2013,3,male,83.553749
wa,2014,3,male,85.388336
wv,2001,3,male,84.609665
wv,2002,3,male,85.155067
wv,2003,3,male,82.545509
wv,2004,3,male,83.861061
wv,2005,3,male,80.813698
wv,2006,3,male,84.08313
wv,2007,3,male,85.159866
wv,2008,3,male,84.500587
wv,2009,3,male,84.213181
wv,2010,3,male,82.552216
wv,2011,3,male,83.717728
wv,2012,3,male,85.120735
wv,2013,3,male,86.982018
wv,2014,3,male,83.964615
wi,2001,3,male,83.162994
wi,2002,3,male,82.944298
wi,2003,3,male,84.44252
wi,2004,3,male,82.450462
wi,2005,3,male,83.784149
wi,2006,3,male,84.736595
wi,2007,3,male,84.155411
wi,2008,3,male,83.437958
wi,2009,3,male,85.362633
wi,2010,3,male,84.667084
wi,2011,3,male,84.150375
wi,2012,3,male,85.974762
wi,2013,3,male,85.655876
wi,2014,3,male,84.88485
wy,2001,3,male,86.574265
wy,2002,3,male,85.550591
wy,2003,3,male,82.672913
wy,2004,3,male,86.523972
wy,2005,3,male,82.691971
wy,2006,3,male,84.223114
wy,2007,3,male,87.885635
wy,2008,3,male,89.053917
wy,2009,3,male,82.823746
wy,2010,3,male,82.573227
wy,2011,3,male,85.600937
wy,2012,3,male,86.10228
wy,2013,3,male,84.898781
wy,2014,3,male,83.027306
al,2001,4,female,86.637566
al,2002,4,female,85.938705
al,2003,4,female,87.634293
al,2004,4,female,87.285019
al,2005,4,female,87.657562
al,2006,4,female,86.512184
al,2007,4,female,85.725471
al,2008,4,female,88.87307
al,2009,4,female,87.775375
al,2010,4,female,88.368103
al,2011,4,female,86.60144
al,2012,4,female,88.064224
al,2013,4,female,87.022598
al,2014,4,female,88.127167
ak,2001,4,female,86.759018
ak,2002,4,female,88.568024
ak,2003,4,female,82.006706
ak,2004,4,female,91.232254
ak,2005,4,female,87.495171
ak,2006,4,female,89.733444
ak,2007,4,female,89.79039
ak,2008,4,female,88.787476
ak,2009,4,female,90.062836
ak,2010,4,female,88.461952
ak,2011,4,female,91.878624
ak,2012,4,female,90.907433
ak,2013,4,female,89.930138
ak,2014,4,female,90.186249
az,2001,4,female,85.6129
az,2002,4,female,86.785957
az,2003,4,female,88.551071
az,2004,4,female,85.838158
az,2005,4,female,86.814453
az,2006,4,female,85.514397
az,2007,4,female,87.387733
az,2008,4,female,88.833
az,2009,4,female,90.136932
az,2010,4,female,88.257866
az,2011,4,female,89.053169
az,2012,4,female,89.665909
az,2013,4,female,88.003868
az,2014,4,female,89.098061
ar,2001,4,female,85.333466
ar,2002,4,female,85.519249
ar,2003,4,female,88.77327
ar,2004,4,female,86.897804
ar,2005,4,female,87.110306
ar,2006,4,female,86.86895
ar,2007,4,female,86.921738
ar,2008,4,female,88.368484
ar,2009,4,female,89.100975
ar,2010,4,female,87.732414
ar,2011,4,female,89.654945
ar,2012,4,female,87.059258
ar,2013,4,female,89.602371
ar,2014,4,female,88.414146
ca,2001,4,female,86.534554
ca,2002,4,female,87.4328
ca,2003,4,female,86.254646
ca,2004,4,female,87.35704
ca,2005,4,female,87.318352
ca,2006,4,female,87.521622
ca,2007,4,female,87.773827
ca,2008,4,female,88.364098
ca,2009,4,female,88.366783
ca,2010,4,female,88.760338
ca,2011,4,female,88.49382
ca,2012,4,female,89.577202
ca,2013,4,female,89.103775
ca,2014,4,female,89.429657
co,2001,4,female,87.240189
co,2002,4,female,87.816513
co,2003,4,female,88.500412
co,2004,4,female,89.742126
co,2005,4,female,88.495354
co,2006,4,female,89.44384
co,2007,4,female,89.307205
co,2008,4,female,89.958771
co,2009,4,female,89.909363
co,2010,4,female,89.723473
co,2011,4,female,90.122597
co,2012,4,female,88.847977
co,2013,4,female,90.139397
co,2014,4,female,91.014206
ct,2001,4,female,87.33091
ct,2002,4,female,86.818008
ct,2003,4,female,87.858055
ct,2004,4,female,87.330452
ct,2005,4,female,87.991119
ct,2006,4,female,87.190926
ct,2007,4,female,87.240791
ct,2008,4,female,87.363533
ct,2009,4,female,89.048149
ct,2010,4,female,87.827171
ct,2011,4,female,90.06852
ct,2012,4,female,89.291977
ct,2013,4,female,89.132263
ct,2014,4,female,89.080574
de,2001,4,female,85.358276
de,2002,4,female,78.549271
de,2003,4,female,90.073082
de,2004,4,female,90.022423
de,2005,4,female,84.623138
de,2006,4,female,86.04171
de,2007,4,female,86.685905
de,2008,4,female,91.214828
de,2009,4,female,91.484474
de,2010,4,female,87.695328
de,2011,4,female,88.00898
de,2012,4,female,86.090668
de,2013,4,female,88.233704
de,2014,4,female,89.912552
dc,2001,4,female,88.364723
dc,2002,4,female,86.904091
dc,2003,4,female,87.812149
dc,2004,4,female,91.038452
dc,2005,4,female,88.186836
dc,2006,4,female,86.130028
dc,2007,4,female,91.047112
dc,2008,4,female,89.144272
dc,2009,4,female,90.308273
dc,2010,4,female,86.198006
dc,2011,4,female,83.86306
dc,2012,4,female,91.781021
dc,2013,4,female,88.456932
dc,2014,4,female,89.676918
fl,2001,4,female,87.731247
fl,2002,4,female,87.796631
fl,2003,4,female,88.110695
fl,2004,4,female,88.02916
fl,2005,4,female,87.184433
fl,2006,4,female,87.62352
fl,2007,4,female,89.133232
fl,2008,4,female,89.062477
fl,2009,4,female,88.737221
fl,2010,4,female,88.356758
fl,2011,4,female,89.137985
fl,2012,4,female,89.658279
fl,2013,4,female,89.307877
fl,2014,4,female,88.492142
ga,2001,4,female,86.922585
ga,2002,4,female,88.422997
ga,2003,4,female,87.831085
ga,2004,4,female,88.81382
ga,2005,4,female,88.31102
ga,2006,4,female,88.246292
ga,2007,4,female,89.532913
ga,2008,4,female,88.064728
ga,2009,4,female,89.368195
ga,2010,4,female,88.697662
ga,2011,4,female,88.200027
ga,2012,4,female,89.161835
ga,2013,4,female,89.642548
ga,2014,4,female,90.008621
hi,2001,4,female,87.027969
hi,2002,4,female,89.050217
hi,2003,4,female,88.214096
hi,2004,4,female,91.927315
hi,2005,4,female,86.733025
hi,2006,4,female,89.845528
hi,2007,4,female,89.73175
hi,2008,4,female,87.516533
hi,2009,4,female,87.934547
hi,2010,4,female,85.807243
hi,2011,4,female,87.621254
hi,2012,4,female,89.353668
hi,2013,4,female,92.063164
hi,2014,4,female,87.298347
id,2001,4,female,87.790649
id,2002,4,female,85.942924
id,2003,4,female,89.095833
id,2004,4,female,83.756111
id,2005,4,female,89.901672
id,2006,4,female,90.553108
id,2007,4,female,89.538475
id,2008,4,female,90.589905
id,2009,4,female,89.836281
id,2010,4,female,85.044098
id,2011,4,female,92.635323
id,2012,4,female,85.138275
id,2013,4,female,89.749062
id,2014,4,female,84.830597
il,2001,4,female,84.937675
il,2002,4,female,84.310654
il,2003,4,female,85.996826
il,2004,4,female,86.063957
il,2005,4,female,87.447578
il,2006,4,female,86.755836
il,2007,4,female,88.495964
il,2008,4,female,88.089233
il,2009,4,female,88.304703
il,2010,4,female,87.777328
il,2011,4,female,88.07058
il,2012,4,female,87.582458
il,2013,4,female,89.482826
il,2014,4,female,89.776337
in,2001,4,female,83.979103
in,2002,4,female,86.548096
in,2003,4,female,85.660851
in,2004,4,female,85.919518
in,2005,4,female,86.790504
in,2006,4,female,87.555763
in,2007,4,female,86.475311
in,2008,4,female,88.376617
in,2009,4,female,87.621933
in,2010,4,female,88.277054
in,2011,4,female,89.692375
in,2012,4,female,88.838715
in,2013,4,female,89.463272
in,2014,4,female,89.108055
ia,2001,4,female,86.221687
ia,2002,4,female,88.470207
ia,2003,4,female,87.54599
ia,2004,4,female,85.733055
ia,2005,4,female,86.41684
ia,2006,4,female,88.226608
ia,2007,4,female,87.376534
ia,2008,4,female,90.08947
ia,2009,4,female,89.84269
ia,2010,4,female,88.695015
ia,2011,4,female,88.012482
ia,2012,4,female,88.956406
ia,2013,4,female,90.324257
ia,2014,4,female,90.355949
ks,2001,4,female,85.888481
ks,2002,4,female,86.522644
ks,2003,4,female,86.971405
ks,2004,4,female,87.402161
ks,2005,4,female,86.544266
ks,2006,4,female,89.210518
ks,2007,4,female,90.39566
ks,2008,4,female,89.344482
ks,2009,4,female,88.226166
ks,2010,4,female,86.051308
ks,2011,4,female,86.878052
ks,2012,4,female,87.039726
ks,2013,4,female,90.153938
ks,2014,4,female,90.247971
ky,2001,4,female,89.018951
ky,2002,4,female,85.526764
ky,2003,4,female,87.347733
ky,2004,4,female,87.604507
ky,2005,4,female,87.165695
ky,2006,4,female,87.332687
ky,2007,4,female,87.701019
ky,2008,4,female,88.51075
ky,2009,4,female,87.956375
ky,2010,4,female,88.586914
ky,2011,4,female,90.684647
ky,2012,4,female,86.745758
ky,2013,4,female,87.72538
ky,2014,4,female,87.878174
la,2001,4,female,87.833443
la,2002,4,female,88.497948
la,2003,4,female,87.33007
la,2004,4,female,86.841812
la,2005,4,female,87.252052
la,2006,4,female,83.721657
la,2007,4,female,85.65554
la,2008,4,female,87.821198
la,2009,4,female,88.828987
la,2010,4,female,86.974098
la,2011,4,female,85.482323
la,2012,4,female,86.676216
la,2013,4,female,86.60688
la,2014,4,female,89.527359
me,2001,4,female,86.763412
me,2002,4,female,81.517914
me,2003,4,female,88.171806
me,2004,4,female,91.475105
me,2005,4,female,83.209274
me,2006,4,female,83.132515
me,2007,4,female,87.677109
me,2008,4,female,91.552879
me,2009,4,female,88.822205
me,2010,4,female,89.044334
me,2011,4,female,87.581802
me,2012,4,female,89.65844
me,2013,4,female,90.49054
me,2014,4,female,91.295616
md,2001,4,female,86.872063
md,2002,4,female,85.602432
md,2003,4,female,87.741982
md,2004,4,female,88.11129
md,2005,4,female,88.770081
md,2006,4,female,89.178993
md,2007,4,female,88.978584
md,2008,4,female,88.810997
md,2009,4,female,88.67173
md,2010,4,female,88.138374
md,2011,4,female,89.757454
md,2012,4,female,89.46138
md,2013,4,female,88.440506
md,2014,4,female,89.715523
ma,2001,4,female,86.793083
ma,2002,4,female,86.784874
ma,2003,4,female,85.508568
ma,2004,4,female,88.214203
ma,2005,4,female,87.902054
ma,2006,4,female,87.798042
ma,2007,4,female,88.150589
ma,2008,4,female,86.990448
ma,2009,4,female,89.417961
ma,2010,4,female,89.134026
ma,2011,4,female,89.039894
ma,2012,4,female,90.158913
ma,2013,4,female,89.40844
ma,2014,4,female,89.776146
mi,2001,4,female,85.671333
mi,2002,4,female,85.775375
mi,2003,4,female,86.473038
mi,2004,4,female,86.232155
mi,2005,4,female,86.345177
mi,2006,4,female,88.067848
mi,2007,4,female,87.66069
mi,2008,4,female,89.373772
mi,2009,4,female,87.094292
mi,2010,4,female,89.277596
mi,2011,4,female,89.57309
mi,2012,4,female,89.705711
mi,2013,4,female,90.289024
mi,2014,4,female,89.974579
mn,2001,4,female,88.288597
mn,2002,4,female,88.397369
mn,2003,4,female,87.402863
mn,2004,4,female,85.584259
mn,2005,4,female,88.837784
mn,2006,4,female,87.648567
mn,2007,4,female,88.655678
mn,2008,4,female,87.499855
mn,2009,4,female,88.675491
mn,2010,4,female,89.006706
mn,2011,4,female,89.100723
mn,2012,4,female,88.654022
mn,2013,4,female,90.421463
mn,2014,4,female,88.901062
ms,2001,4,female,85.264931
ms,2002,4,female,87.198174
ms,2003,4,female,86.888351
ms,2004,4,female,89.494492
ms,2005,4,female,86.879066
ms,2006,4,female,87.344391
ms,2007,4,female,88.382797
ms,2008,4,female,85.018532
ms,2009,4,female,85.41745
ms,2010,4,female,88.18293
ms,2011,4,female,84.989609
ms,2012,4,female,87.287857
ms,2013,4,female,90.211342
ms,2014,4,female,89.730133
mo,2001,4,female,85.431503
mo,2002,4,female,86.621513
mo,2003,4,female,87.90519
mo,2004,4,female,88.042564
mo,2005,4,female,86.163582
mo,2006,4,female,86.019592
mo,2007,4,female,88.045235
mo,2008,4,female,88.795914
mo,2009,4,female,88.566124
mo,2010,4,female,86.505371
mo,2011,4,female,87.731194
mo,2012,4,female,89.691322
mo,2013,4,female,90.499527
mo,2014,4,female,89.053917
mt,2001,4,female,78.425491
mt,2002,4,female,84.058113
mt,2003,4,female,90.462875
mt,2004,4,female,90.383499
mt,2005,4,female,87.703094
mt,2006,4,female,91.257507
mt,2007,4,female,82.141319
mt,2008,4,female,87.053833
mt,2009,4,female,90.717247
mt,2010,4,female,90.088715
mt,2011,4,female,87.581261
mt,2012,4,female,84.579941
mt,2013,4,female,90.362083
mt,2014,4,female,89.919296
ne,2001,4,female,87.04425
ne,2002,4,female,85.806099
ne,2003,4,female,88.858902
ne,2004,4,female,87.679169
ne,2005,4,female,89.353951
ne,2006,4,female,88.115005
ne,2007,4,female,84.696167
ne,2008,4,female,90.11277
ne,2009,4,female,87.408195
ne,2010,4,female,88.709915
ne,2011,4,female,90.643494
ne,2012,4,female,90.342033
ne,2013,4,female,90.433304
ne,2014,4,female,90.880867
nv,2001,4,female,85.101189
nv,2002,4,female,83.212128
nv,2003,4,female,82.165894
nv,2004,4,female,83.384926
nv,2005,4,female,84.780037
nv,2006,4,female,88.239937
nv,2007,4,female,89.690147
nv,2008,4,female,89.597549
nv,2009,4,female,86.918358
nv,2010,4,female,87.95858
nv,2011,4,female,89.365257
nv,2012,4,female,86.921799
nv,2013,4,female,89.351448
nv,2014,4,female,89.137756
nh,2001,4,female,86.946243
nh,2002,4,female,85.30191
nh,2003,4,female,84.67012
nh,2004,4,female,84.455025
nh,2005,4,female,87.829765
nh,2006,4,female,89.40303
nh,2007,4,female,87.052864
nh,2008,4,female,88.544334
nh,2009,4,female,87.126633
nh,2010,4,female,91.07309
nh,2011,4,female,90.583702
nh,2012,4,female,88.272141
nh,2013,4,female,88.444206
nh,2014,4,female,91.213867
nj,2001,4,female,86.373108
nj,2002,4,female,85.392014
nj,2003,4,female,86.63488
nj,2004,4,female,86.231033
nj,2005,4,female,87.303726
nj,2006,4,female,86.288773
nj,2007,4,female,86.963516
nj,2008,4,female,87.316376
nj,2009,4,female,86.783432
nj,2010,4,female,87.985855
nj,2011,4,female,87.393524
nj,2012,4,female,89.763962
nj,2013,4,female,89.886192
nj,2014,4,female,88.731567
nm,2001,4,female,87.419167
nm,2002,4,female,83.195763
nm,2003,4,female,89.197067
nm,2004,4,female,87.076523
nm,2005,4,female,86.591248
nm,2006,4,female,90.689079
nm,2007,4,female,89.083748
nm,2008,4,female,90.560638
nm,2009,4,female,90.002434
nm,2010,4,female,89.381104
nm,2011,4,female,91.712013
